region,keyword,id,name,employer,published_at,url,salary_from,salary_to,currency
Москва,data engineer,124461206,Стажер Data Engineer,СБЕР,2025-08-25T18:47:11+0300,https://hh.ru/vacancy/124461206,,,
Москва,data engineer,124543015,DevOps Engineer (Big Data / Data Engineering),TEAMSCORE,2025-08-27T12:41:56+0300,https://hh.ru/vacancy/124543015,,,
Москва,data engineer,124494435,Data Engineer,МТС Финтех,2025-08-28T11:06:24+0300,https://hh.ru/vacancy/124494435,,,
Москва,data engineer,124116380,Data Engineer,Онлайн-школа Тетрика,2025-08-27T15:13:31+0300,https://hh.ru/vacancy/124116380,,,
Москва,data engineer,124492950,Data Engineer,Деко Системс,2025-08-26T12:53:20+0300,https://hh.ru/vacancy/124492950,,,
Москва,data engineer,124453316,Data Engineer (офис),ИЦ АЙ-ТЕКО,2025-08-25T16:56:52+0300,https://hh.ru/vacancy/124453316,300000.0,380000.0,RUR
Москва,data engineer,124501841,Data Engineer,Ozon,2025-08-26T15:05:03+0300,https://hh.ru/vacancy/124501841,,,
Москва,data engineer,123746950,Data Engineer/ инженер данных,Мокка,2025-08-25T11:43:17+0300,https://hh.ru/vacancy/123746950,,,
Москва,data engineer,124445762,"Data Scientist / ML Engineer (маркетплейсы, CTR-модели, Computer Vision)",Богданов Денис Александрович,2025-08-28T15:01:56+0300,https://hh.ru/vacancy/124445762,250000.0,350000.0,RUR
Москва,data engineer,124187534,Data Engineer (ERP Data flow),билайн,2025-08-27T16:51:24+0300,https://hh.ru/vacancy/124187534,,,
Москва,data engineer,124581561,Data Engineer,Tripster,2025-08-28T10:39:36+0300,https://hh.ru/vacancy/124581561,,,
Москва,data engineer,124168879,"Data Engineer (middle, senior)",Делимобиль,2025-08-27T12:45:15+0300,https://hh.ru/vacancy/124168879,,,
Москва,data engineer,121044195,Data Engineer / Дата-инженер,Procter & Gamble,2025-08-28T14:28:45+0300,https://hh.ru/vacancy/121044195,200000.0,,RUR
Москва,data engineer,124555279,Старший Data Engineer,Cloud.ru,2025-08-27T15:56:32+0300,https://hh.ru/vacancy/124555279,,,
Москва,data engineer,124561125,Аналитик данных / Инженер данных/ Data Scientist / Data Analyst / Data engineer,СтандартПроект,2025-08-27T17:41:59+0300,https://hh.ru/vacancy/124561125,,,
Москва,data engineer,124580137,Инженер данных / Data Engineer (Middle),Челеби-Текстиль,2025-08-28T10:18:04+0300,https://hh.ru/vacancy/124580137,150000.0,,RUR
Москва,data engineer,124340536,Data Engineer (Big Data),Платформа ОФД,2025-08-27T17:26:27+0300,https://hh.ru/vacancy/124340536,,,
Москва,data engineer,123751957,Data Engineer,Юрент,2025-08-28T14:37:19+0300,https://hh.ru/vacancy/123751957,,,
Москва,data engineer,124499379,Data Engineer / Инженер Данных,Aston,2025-08-26T14:25:38+0300,https://hh.ru/vacancy/124499379,,,
Москва,data engineer,124563177,Data Engineer,PLC.01,2025-08-27T19:01:22+0300,https://hh.ru/vacancy/124563177,,,
Москва,data engineer,124392400,Senior Data Engineer,Beresnev Games,2025-08-26T11:12:19+0300,https://hh.ru/vacancy/124392400,,,
Москва,data engineer,123427004,Data Engineer,билайн,2025-08-26T13:49:07+0300,https://hh.ru/vacancy/123427004,,,
Москва,data engineer,124583570,Middle/Senior Data Scientist,IMOT.IO,2025-08-28T11:08:36+0300,https://hh.ru/vacancy/124583570,,350000.0,RUR
Москва,data engineer,123763922,Разработчик баз данных / Data Engineer (финансовые системы),Wagner and Experts,2025-08-28T18:56:41+0300,https://hh.ru/vacancy/123763922,,,
Москва,data engineer,124121089,Data Engineer в высоконагруженный проект (Digital & AdTech),ТАРГЕТ АДС,2025-08-27T16:37:36+0300,https://hh.ru/vacancy/124121089,,,
Москва,data engineer,124269050,Data Engineer Hadoop,Datanomica,2025-08-26T11:25:14+0300,https://hh.ru/vacancy/124269050,,173500.0,RUR
Москва,data engineer,123529003,Data Engineer (Сербия),STARTRIBE LTD,2025-08-28T10:11:05+0300,https://hh.ru/vacancy/123529003,,,
Москва,data engineer,124587911,Data Engineer,Лига Цифровой Экономики,2025-08-28T12:16:25+0300,https://hh.ru/vacancy/124587911,,,
Москва,data engineer,124595216,ML-инженер,PARI,2025-08-28T14:26:28+0300,https://hh.ru/vacancy/124595216,,,
Москва,data engineer,124544010,Data Engineer/Дата-инженер (Middle+/Senior),Secreate,2025-08-27T12:54:47+0300,https://hh.ru/vacancy/124544010,,,
Москва,data engineer,123481546,Data Engineer,Дартс рекрутинг сервисез,2025-08-22T10:06:54+0300,https://hh.ru/vacancy/123481546,,,
Москва,data engineer,124338003,Data Engineer,Т-Банк,2025-08-21T16:42:38+0300,https://hh.ru/vacancy/124338003,,,
Москва,data engineer,124267562,Data Engineer,Selecty,2025-08-20T11:06:17+0300,https://hh.ru/vacancy/124267562,,,
Москва,data engineer,124551823,Дата инженер / Инженер по обработке данных,ФГУП ГлавНИВЦ Управления делами Президента Российской Федерации,2025-08-27T14:57:31+0300,https://hh.ru/vacancy/124551823,,,
Москва,data engineer,123338944,"Инженер данных (SQL,Python)",Центральный банк Российской Федерации (Банк России),2025-08-27T16:33:13+0300,https://hh.ru/vacancy/123338944,,,
Москва,data engineer,122520859,Data Engineer ML,Ростелеком Информационные Технологии,2025-08-25T17:10:37+0300,https://hh.ru/vacancy/122520859,,,
Москва,data engineer,124483673,Middle Data Engineer (Интеграционная платформа),РСХБ-Интех,2025-08-26T11:06:29+0300,https://hh.ru/vacancy/124483673,,,
Москва,data engineer,122816673,Data Engineer/Инженер данных,WINLINE,2025-08-26T14:08:17+0300,https://hh.ru/vacancy/122816673,,,
Москва,data engineer,124478964,Data Engineer/Data аналитик,ИЦ АЙ-ТЕКО,2025-08-26T10:14:05+0300,https://hh.ru/vacancy/124478964,,,
Москва,data engineer,124453974,Data инженер DWH/ETL разработчик (Hadoop),Neoflex,2025-08-25T17:08:41+0300,https://hh.ru/vacancy/124453974,,,
Санкт-Петербург,data engineer,124597721,Data Engineer/Дата инженер (стажер),Aston,2025-08-28T15:12:15+0300,https://hh.ru/vacancy/124597721,70000.0,80000.0,RUR
Санкт-Петербург,data engineer,124546822,Data Engineer [Middle],Диплей,2025-08-27T13:42:51+0300,https://hh.ru/vacancy/124546822,,,
Санкт-Петербург,data engineer,124604523,Data Engineer,PLC.01,2025-08-28T17:21:00+0300,https://hh.ru/vacancy/124604523,,,
Санкт-Петербург,data engineer,119445127,Data Engineer,Леста Игры,2025-08-27T17:51:32+0300,https://hh.ru/vacancy/119445127,,,
Санкт-Петербург,data engineer,124580138,Инженер данных / Data Engineer (Middle),Челеби-Текстиль,2025-08-28T10:18:04+0300,https://hh.ru/vacancy/124580138,150000.0,,RUR
Санкт-Петербург,data engineer,119842731,Data Engineer,Koronatech,2025-08-27T07:34:05+0300,https://hh.ru/vacancy/119842731,,,
Санкт-Петербург,data engineer,119070163,Data Engineer,ГЕРОФАРМ,2025-08-25T17:18:11+0300,https://hh.ru/vacancy/119070163,,,
Санкт-Петербург,data engineer,124352184,Data Scientist (в Белград),STARTRIBE LTD,2025-08-28T09:41:19+0300,https://hh.ru/vacancy/124352184,,,
Санкт-Петербург,data engineer,124564121,Data Scientist/Специалист по исследованию данных (Al-агенты),СБЕР,2025-08-27T21:10:30+0300,https://hh.ru/vacancy/124564121,170000.0,220000.0,RUR
Санкт-Петербург,data engineer,119117069,Data Engineer,BI Consult,2025-08-27T15:11:21+0300,https://hh.ru/vacancy/119117069,,,
Санкт-Петербург,data engineer,124512737,ML engineer,Innovative People,2025-08-26T19:05:58+0300,https://hh.ru/vacancy/124512737,,,
Санкт-Петербург,data engineer,124363577,Data-инженер/Python-разработчик,MIE&MIESTILO,2025-08-28T12:20:42+0300,https://hh.ru/vacancy/124363577,,,
Санкт-Петербург,data engineer,124293910,Data Engineer,Oil and Gas Production Tools,2025-08-20T17:26:20+0300,https://hh.ru/vacancy/124293910,,,
Санкт-Петербург,data engineer,124289185,Data Engineer/Дата инженер (ученик),Aston,2025-08-20T16:06:31+0300,https://hh.ru/vacancy/124289185,,,
Санкт-Петербург,data engineer,124600601,Продуктовый аналитик данных,VK,2025-08-28T16:44:05+0300,https://hh.ru/vacancy/124600601,,,
Санкт-Петербург,data engineer,124553839,Middle Data Scientist/MLE,Интерлизинг,2025-08-27T15:29:18+0300,https://hh.ru/vacancy/124553839,,,
Санкт-Петербург,data engineer,117721955,Middle+ / Senior Data-инженер,Линсофтверпродакшн,2025-08-25T10:08:19+0300,https://hh.ru/vacancy/117721955,250000.0,370000.0,RUR
Санкт-Петербург,data engineer,124375850,Ведущий Data Engineer,VK,2025-08-22T15:32:02+0300,https://hh.ru/vacancy/124375850,,,
Санкт-Петербург,data engineer,122050087,Инженер-аналитик (Data Science - NLP/LLMs),ГАЗИНФОРМСЕРВИС,2025-08-26T10:49:23+0300,https://hh.ru/vacancy/122050087,,,
Санкт-Петербург,data engineer,124010022,Преподаватель онлайн курсов/Data Science/ML-инженер,Компьютерная академия TOP (Компьютерная Академия ТОП),2025-08-28T13:10:43+0300,https://hh.ru/vacancy/124010022,,,
Санкт-Петербург,data engineer,124284067,Business Analyst (CFO-1),Genesis Group AG,2025-08-26T14:46:09+0300,https://hh.ru/vacancy/124284067,,,
Санкт-Петербург,data engineer,123716496,Менеджер-практик в отдел BI,Qnits,2025-08-27T18:10:23+0300,https://hh.ru/vacancy/123716496,,200000.0,RUR
Санкт-Петербург,data engineer,124263780,Database Administrator (Clickhouse),iFuture,2025-08-26T10:20:48+0300,https://hh.ru/vacancy/124263780,,,
Санкт-Петербург,data engineer,124028537,RPA-разработчик,M-docs,2025-08-28T20:03:47+0300,https://hh.ru/vacancy/124028537,130000.0,,RUR
Санкт-Петербург,data engineer,123921055,Инженер по PDM/PLM,Наше Небо,2025-08-27T00:43:34+0300,https://hh.ru/vacancy/123921055,150000.0,200000.0,RUR
Санкт-Петербург,data engineer,122062463,Data Engineer (Senior/Middle),Криптонит,2025-08-21T18:43:31+0300,https://hh.ru/vacancy/122062463,,,
Санкт-Петербург,data engineer,124332591,Руководитель группы управления инфраструктурой (Linux),iFuture,2025-08-27T15:20:10+0300,https://hh.ru/vacancy/124332591,,,
Санкт-Петербург,data engineer,122593323,Data Engineer,Мэлон Фэшн Груп,2025-08-08T19:07:23+0300,https://hh.ru/vacancy/122593323,,,
Санкт-Петербург,data engineer,123522399,Инженер-электроник / Инженер по применению (FAE),Элкомтех,2025-08-28T13:30:22+0300,https://hh.ru/vacancy/123522399,90000.0,200000.0,RUR
Санкт-Петербург,data engineer,123287946,Senior C/C++-разработчик (балансировщики трафика),Контур,2025-08-27T07:46:57+0300,https://hh.ru/vacancy/123287946,,,
Санкт-Петербург,data engineer,124037329,ML/Data Engineer,Ресурс Атэ,2025-08-14T09:06:14+0300,https://hh.ru/vacancy/124037329,,,
Санкт-Петербург,data engineer,123916190,Data Engineer (CRM),LuckyGroup,2025-08-11T17:27:47+0300,https://hh.ru/vacancy/123916190,,,
Санкт-Петербург,data engineer,124073186,Data Engineer/Дата инженер,Aston,2025-08-14T14:46:15+0300,https://hh.ru/vacancy/124073186,,,
Санкт-Петербург,data engineer,124022812,Data Engineer / Инженер данных,Марс,2025-08-13T16:45:01+0300,https://hh.ru/vacancy/124022812,,,
Санкт-Петербург,data engineer,124342518,ML инженер (Early Drug Discovery),ГЕРОФАРМ,2025-08-21T18:25:08+0300,https://hh.ru/vacancy/124342518,,,
Санкт-Петербург,data engineer,124107234,Data Engineer (Senior),Газпром нефть,2025-08-15T12:54:00+0300,https://hh.ru/vacancy/124107234,,,
Санкт-Петербург,data engineer,122837835,LLM/ML Engineer,Мэлон Фэшн Груп,2025-08-14T19:28:07+0300,https://hh.ru/vacancy/122837835,,,
Санкт-Петербург,data engineer,122994309,Data Engineer,LuckyGroup,2025-08-13T13:23:13+0300,https://hh.ru/vacancy/122994309,,,
Санкт-Петербург,data engineer,122113979,Data Quality Assurance/Инженер тестирования данных,Криптонит,2025-08-21T18:43:31+0300,https://hh.ru/vacancy/122113979,,,
Санкт-Петербург,data engineer,124192973,Data Engineer (Spark),Т-Банк,2025-08-18T19:28:16+0300,https://hh.ru/vacancy/124192973,,,
Москва,инженер данных,124551823,Дата инженер / Инженер по обработке данных,ФГУП ГлавНИВЦ Управления делами Президента Российской Федерации,2025-08-27T14:57:31+0300,https://hh.ru/vacancy/124551823,,,
Москва,инженер данных,124525197,Инженер 1 категории,Московская объединенная энергетическая компания,2025-08-27T08:51:13+0300,https://hh.ru/vacancy/124525197,99000.0,,RUR
Москва,инженер данных,123338944,"Инженер данных (SQL,Python)",Центральный банк Российской Федерации (Банк России),2025-08-27T16:33:13+0300,https://hh.ru/vacancy/123338944,,,
Москва,инженер данных,124530124,Инженер по метрологии,ФБУ НИЦ ПМ - РОСТЕСТ,2025-08-27T09:58:58+0300,https://hh.ru/vacancy/124530124,100000.0,,RUR
Москва,инженер данных,124217590,"Инженер по информационной безопасности,VipNet, Unix/инженер криптографии",Статус Комплайнс,2025-08-28T11:15:02+0300,https://hh.ru/vacancy/124217590,200000.0,350000.0,RUR
Москва,инженер данных,124545275,Сервисный инженер (аналитическое оборудование),ГЕТ ЭКСПЕРТС РЕКРУТМЕНТ,2025-08-27T13:16:06+0300,https://hh.ru/vacancy/124545275,,160000.0,RUR
Москва,инженер данных,124265916,Инженер систем мониторинга,Комс,2025-08-20T10:46:18+0300,https://hh.ru/vacancy/124265916,200000.0,,RUR
Москва,инженер данных,124001394,Инженер технической поддержки,AERODISK,2025-08-28T11:11:53+0300,https://hh.ru/vacancy/124001394,130000.0,,RUR
Москва,инженер данных,112601135,Ведущий инженер в отдел внедрения ИТ,РАМЭК - ВС,2025-08-26T15:23:47+0300,https://hh.ru/vacancy/112601135,190000.0,,RUR
Москва,инженер данных,124370877,Инженер-программист,Альбакор ИИР,2025-08-28T13:28:20+0300,https://hh.ru/vacancy/124370877,120000.0,,RUR
Москва,инженер данных,124580137,Инженер данных / Data Engineer (Middle),Челеби-Текстиль,2025-08-28T10:18:04+0300,https://hh.ru/vacancy/124580137,150000.0,,RUR
Москва,инженер данных,123609329,IT-инженер/системный инженер,3 Бизнес Системы,2025-08-28T16:07:53+0300,https://hh.ru/vacancy/123609329,170000.0,,RUR
Москва,инженер данных,124461206,Стажер Data Engineer,СБЕР,2025-08-25T18:47:11+0300,https://hh.ru/vacancy/124461206,,,
Москва,инженер данных,124527611,Инженер группы технологии информационного моделирования (УКС),Мосводоканал,2025-08-27T09:25:11+0300,https://hh.ru/vacancy/124527611,111000.0,111000.0,RUR
Москва,инженер данных,124511695,Ведущий системный инженер,Алреадиком,2025-08-26T18:30:33+0300,https://hh.ru/vacancy/124511695,250000.0,250000.0,RUR
Москва,инженер данных,123572041,DevOps инженер (стажер),Aston,2025-08-28T10:34:46+0300,https://hh.ru/vacancy/123572041,70000.0,80000.0,RUR
Москва,инженер данных,124504667,Инженер отдела информационных технологий,ОЦВ Отраслевой Центр Внедрения Новой Техники и Технологий,2025-08-26T15:49:40+0300,https://hh.ru/vacancy/124504667,200000.0,200000.0,RUR
Москва,инженер данных,124021279,Инженер по лазерному сканированию,ВНИПИнефть,2025-08-26T14:40:32+0300,https://hh.ru/vacancy/124021279,150000.0,,RUR
Москва,инженер данных,120415325,Инженер | Отдел стальной брони,НИИ Стали,2025-08-27T09:07:07+0300,https://hh.ru/vacancy/120415325,109900.0,109900.0,RUR
Москва,инженер данных,124418234,Аналитик в департамент мониторинга,АЛМАЗ,2025-08-28T09:36:40+0300,https://hh.ru/vacancy/124418234,110000.0,,RUR
Москва,инженер данных,124218418,Инженер данных внешних источников,«ОХК «Уралхим»,2025-08-25T09:02:22+0300,https://hh.ru/vacancy/124218418,,,
Москва,инженер данных,123572041,DevOps инженер (стажер),Aston,2025-08-28T10:34:46+0300,https://hh.ru/vacancy/123572041,70000.0,80000.0,RUR
Москва,инженер данных,121044195,Data Engineer / Дата-инженер,Procter & Gamble,2025-08-28T14:28:45+0300,https://hh.ru/vacancy/121044195,200000.0,,RUR
Москва,инженер данных,124504667,Инженер отдела информационных технологий,ОЦВ Отраслевой Центр Внедрения Новой Техники и Технологий,2025-08-26T15:49:40+0300,https://hh.ru/vacancy/124504667,200000.0,200000.0,RUR
Москва,инженер данных,120103897,Ведущий инженер (ИЛВ),ФГУП Центральный научно-исследовательский институт химии и механики,2025-08-28T10:38:22+0300,https://hh.ru/vacancy/120103897,100000.0,130000.0,RUR
Москва,инженер данных,124596769,Инженер-проектировщик,Морозов Владимир Вячеславович,2025-08-28T14:55:20+0300,https://hh.ru/vacancy/124596769,110000.0,110000.0,RUR
Москва,инженер данных,120805847,Ведущий инженер базы данных НСИ,НПП ПУЛЬСАР,2025-08-25T17:42:00+0300,https://hh.ru/vacancy/120805847,,,
Москва,инженер данных,124007025,Инженер ТСБ,WILDBERRIES,2025-08-25T11:25:51+0300,https://hh.ru/vacancy/124007025,210000.0,,RUR
Москва,инженер данных,119480513,Инженер по защите информации (1770),ЦНИИАГ,2025-08-25T09:18:01+0300,https://hh.ru/vacancy/119480513,,100000.0,RUR
Москва,инженер данных,123634576,Инженер по сопровождению (Электронный документооборот),Платформа ОФД,2025-08-26T10:35:45+0300,https://hh.ru/vacancy/123634576,80000.0,110000.0,RUR
Москва,инженер данных,124021279,Инженер по лазерному сканированию,ВНИПИнефть,2025-08-26T14:40:32+0300,https://hh.ru/vacancy/124021279,150000.0,,RUR
Москва,инженер данных,122558878,Ведущий инженер Центра Мониторинга,ЧОП Альфа-Легион,2025-08-26T10:15:04+0300,https://hh.ru/vacancy/122558878,110000.0,,RUR
Москва,инженер данных,123931878,"Дежурный инженер (ПО, витрины данных)",РТК-СОФТ,2025-08-27T09:27:10+0300,https://hh.ru/vacancy/123931878,,,
Москва,инженер данных,120415325,Инженер | Отдел стальной брони,НИИ Стали,2025-08-27T09:07:07+0300,https://hh.ru/vacancy/120415325,109900.0,109900.0,RUR
Москва,инженер данных,122347805,Инженер группы инженерно-технической поддержки,UTG Group,2025-08-28T16:57:25+0300,https://hh.ru/vacancy/122347805,160875.0,,RUR
Москва,инженер данных,124418234,Аналитик в департамент мониторинга,АЛМАЗ,2025-08-28T09:36:40+0300,https://hh.ru/vacancy/124418234,110000.0,,RUR
Москва,инженер данных,123814763,Инженер технической поддержки ПО (OpenSource),Т1,2025-08-28T16:10:42+0300,https://hh.ru/vacancy/123814763,,,
Москва,инженер данных,123452705,Инженер системы мониторинга,SberTech,2025-08-27T11:47:00+0300,https://hh.ru/vacancy/123452705,,,
Москва,инженер данных,124443560,Главный специалист-эксперт Департамента развития искусственного интеллекта и больших данных,"Министерство цифрового развития, связи и массовых коммуникаций Российской Федерации",2025-08-25T14:32:38+0300,https://hh.ru/vacancy/124443560,65000.0,,RUR
Москва,инженер данных,124598206,Инженер-картограф / ГИС специалист,Центр экологической безопасности гражданской авиации,2025-08-28T15:18:45+0300,https://hh.ru/vacancy/124598206,,130000.0,RUR
Санкт-Петербург,инженер данных,124426012,Инженер по обработке и внесению технических данных,Астра Марин Софт,2025-08-28T11:03:41+0300,https://hh.ru/vacancy/124426012,70000.0,,RUR
Санкт-Петербург,инженер данных,124584143,Инженер данных,"Лента, федеральная розничная сеть",2025-08-28T11:17:10+0300,https://hh.ru/vacancy/124584143,,,
Санкт-Петербург,инженер данных,124601995,Младший инженер данных,STOMODOMO GROUP,2025-08-28T16:29:23+0300,https://hh.ru/vacancy/124601995,,73950.0,RUR
Санкт-Петербург,инженер данных,124224983,Инженер,Кальдера,2025-08-19T12:48:13+0300,https://hh.ru/vacancy/124224983,75000.0,90000.0,RUR
Санкт-Петербург,инженер данных,121207988,Инженер по техническому сопровождению (Стажер),Центр финансовых технологий,2025-08-25T05:50:40+0300,https://hh.ru/vacancy/121207988,,,
Санкт-Петербург,инженер данных,123847117,Инженер по технической поддержке систем вибродиагностики / Начинающий специалист,ВАСТ Ассоциация,2025-08-26T17:06:45+0300,https://hh.ru/vacancy/123847117,60000.0,90000.0,RUR
Санкт-Петербург,инженер данных,121128873,Инженер 1 категории в Службу пассажирских сервисов,"Петербургский Метрополитен, государственное унитарное предприятие",2025-08-27T14:06:22+0300,https://hh.ru/vacancy/121128873,109249.0,,RUR
Санкт-Петербург,инженер данных,121115264,Системный инженер,"Петербургский Метрополитен, государственное унитарное предприятие",2025-08-27T10:39:49+0300,https://hh.ru/vacancy/121115264,135300.0,159260.0,RUR
Санкт-Петербург,инженер данных,124225681,Сетевой инженер,ГлобалНет,2025-08-28T12:56:56+0300,https://hh.ru/vacancy/124225681,180000.0,,RUR
Санкт-Петербург,инженер данных,124597721,Data Engineer/Дата инженер (стажер),Aston,2025-08-28T15:12:15+0300,https://hh.ru/vacancy/124597721,70000.0,80000.0,RUR
Санкт-Петербург,инженер данных,124603685,Инженер отдела технической поддержки,Инжиниринговый холдинг «эВ-групп»,2025-08-28T17:02:21+0300,https://hh.ru/vacancy/124603685,80000.0,90000.0,RUR
Санкт-Петербург,инженер данных,124600601,Продуктовый аналитик данных,VK,2025-08-28T16:44:05+0300,https://hh.ru/vacancy/124600601,,,
Санкт-Петербург,инженер данных,123856211,Специалист по технической документации,РНИИ Электронстандарт,2025-08-27T11:38:07+0300,https://hh.ru/vacancy/123856211,76960.0,76960.0,RUR
Санкт-Петербург,инженер данных,124435264,Инженер 2-й линии технической поддержки,CSI (Кристалл Сервис Интеграция),2025-08-25T12:51:16+0300,https://hh.ru/vacancy/124435264,87000.0,,RUR
Санкт-Петербург,инженер данных,123296030,Сетевой инженер,АйТи Бизнес Консалтинг,2025-08-27T09:45:03+0300,https://hh.ru/vacancy/123296030,100000.0,,RUR
Санкт-Петербург,инженер данных,124354871,Инженер,ФКУ ЦХиСО ГУ МВД России по г.Санкт-Петербургу и Ленинградской области,2025-08-22T10:21:25+0300,https://hh.ru/vacancy/124354871,45000.0,80000.0,RUR
Санкт-Петербург,инженер данных,123314124,Инженер технической поддержки продаж,Т-Софт,2025-08-27T12:52:29+0300,https://hh.ru/vacancy/123314124,70000.0,,RUR
Санкт-Петербург,инженер данных,124487740,Инженер отдела сервиса ПТК,ТЕКОН СИБИРЬ,2025-08-26T11:47:53+0300,https://hh.ru/vacancy/124487740,140000.0,,RUR
Санкт-Петербург,инженер данных,122868687,"Инженер-проектировщик, инженер-разработчик технических средств САУ и АСУ ТП",НПФ Система-Сервис,2025-08-27T14:13:48+0300,https://hh.ru/vacancy/122868687,100000.0,,RUR
Санкт-Петербург,инженер данных,124418366,Куратор чертежников (Ведущий инженер),Лидер-Эксперт,2025-08-28T09:38:29+0300,https://hh.ru/vacancy/124418366,85000.0,100000.0,RUR
Санкт-Петербург,инженер данных,117748850,Инженер,"ЭВРИКА, Санкт-Петербург",2025-08-25T16:18:51+0300,https://hh.ru/vacancy/117748850,,,
Санкт-Петербург,инженер данных,124289963,Инженер баз данных,СБЕР,2025-08-20T16:18:00+0300,https://hh.ru/vacancy/124289963,,115000.0,RUR
Санкт-Петербург,инженер данных,124580138,Инженер данных / Data Engineer (Middle),Челеби-Текстиль,2025-08-28T10:18:04+0300,https://hh.ru/vacancy/124580138,150000.0,,RUR
Санкт-Петербург,инженер данных,123921055,Инженер по PDM/PLM,Наше Небо,2025-08-27T00:43:34+0300,https://hh.ru/vacancy/123921055,150000.0,200000.0,RUR
Санкт-Петербург,инженер данных,124548035,Программист-стажер 1С (сервис-инженер/Junior),Вектро Прагматик,2025-08-27T14:04:14+0300,https://hh.ru/vacancy/124548035,50000.0,,RUR
Санкт-Петербург,инженер данных,124430508,Инженер технической поддержки,NAUMEN,2025-08-25T11:55:02+0300,https://hh.ru/vacancy/124430508,,,
Санкт-Петербург,инженер данных,123944730,Техник по подготовке производства / Инженер по подготовке производства / Инженер,ПТК Аргос-Электрон,2025-08-27T12:16:12+0300,https://hh.ru/vacancy/123944730,69600.0,104400.0,RUR
Санкт-Петербург,инженер данных,124379227,Инженер по мониторингу,Триколор,2025-08-28T15:58:40+0300,https://hh.ru/vacancy/124379227,,,
Санкт-Петербург,инженер данных,121335525,Реверс-инженер,MARSHALL,2025-08-25T11:29:16+0300,https://hh.ru/vacancy/121335525,,,
Санкт-Петербург,инженер данных,124444923,Ведущий инженер технического отдела,Газпром телеком,2025-08-28T14:51:22+0300,https://hh.ru/vacancy/124444923,,,
Санкт-Петербург,инженер данных,123856185,Инженер входного контроля,РНИИ Электронстандарт,2025-08-27T11:33:47+0300,https://hh.ru/vacancy/123856185,81900.0,90000.0,RUR
Санкт-Петербург,инженер данных,123448157,Инженер технической лаборатории,Концерн Гранит-Электрон,2025-08-27T09:48:38+0300,https://hh.ru/vacancy/123448157,78700.0,102000.0,RUR
Санкт-Петербург,инженер данных,123940551,Инженер/специалист по защите информации,Инсек-Сз,2025-08-27T11:20:59+0300,https://hh.ru/vacancy/123940551,80000.0,,RUR
Санкт-Петербург,инженер данных,124333500,Инженер сервисного отдела,Морские Комплексы и Системы,2025-08-27T15:34:47+0300,https://hh.ru/vacancy/124333500,121000.0,,RUR
Санкт-Петербург,инженер данных,124193348,It-Инженер,ЭКОС СЕКЬЮРИТИ РУС,2025-08-27T20:10:07+0300,https://hh.ru/vacancy/124193348,110000.0,,RUR
Санкт-Петербург,инженер данных,123535066,Инженер по ИИ-конвейерам (n8n + Python),Инфостарт,2025-08-28T17:15:29+0300,https://hh.ru/vacancy/123535066,140000.0,,RUR
Санкт-Петербург,инженер данных,124439855,Инженер отдела снабжения,ПМЦ Авангард,2025-08-28T13:45:59+0300,https://hh.ru/vacancy/124439855,100000.0,,RUR
Санкт-Петербург,инженер данных,123702576,Инженер ОТК,Теком,2025-08-27T14:05:54+0300,https://hh.ru/vacancy/123702576,70000.0,,RUR
Санкт-Петербург,инженер данных,71759029,Сетевой инженер,СПб ГУП «АТС Смольного»,2025-08-26T10:36:39+0300,https://hh.ru/vacancy/71759029,85000.0,,RUR
Санкт-Петербург,инженер данных,124297543,Инженер технической поддержки,СЗЭМО Инвертор,2025-08-20T20:24:52+0300,https://hh.ru/vacancy/124297543,80460.0,137950.0,RUR
Москва,sql разработчик,124192680,Программист SQL,Смарт Дельта Системс,2025-08-27T19:00:32+0300,https://hh.ru/vacancy/124192680,130000.0,,RUR
Москва,sql разработчик,124510967,SQL-разработчик,Copperside,2025-08-26T17:56:30+0300,https://hh.ru/vacancy/124510967,,,
Москва,sql разработчик,124480792,SQL-разработчик,Умный Кошелек,2025-08-26T10:33:10+0300,https://hh.ru/vacancy/124480792,50000.0,,RUR
Москва,sql разработчик,124411400,Разработчик хранилища данных (ETL),Современные Бизнес-Аналитические Решения,2025-08-28T07:48:28+0300,https://hh.ru/vacancy/124411400,,200000.0,RUR
Москва,sql разработчик,123961068,Программист (Junior),СП Диджитал,2025-08-27T14:30:01+0300,https://hh.ru/vacancy/123961068,,100000.0,RUR
Москва,sql разработчик,124536644,Младший разработчик,GlowByte,2025-08-27T11:18:42+0300,https://hh.ru/vacancy/124536644,,,
Москва,sql разработчик,124553088,Разработчик баз данных,"ЗЕНИТ, банк",2025-08-27T15:15:35+0300,https://hh.ru/vacancy/124553088,,,
Москва,sql разработчик,124178937,SQL разработчик (брокерская деятельность),ИК РИКОМ-ТРАСТ,2025-08-27T14:51:28+0300,https://hh.ru/vacancy/124178937,,,
Москва,sql разработчик,124028985,Программист Python,ДЖЕЙКЕТ РАБОТА,2025-08-25T21:17:47+0300,https://hh.ru/vacancy/124028985,100000.0,140000.0,RUR
Москва,sql разработчик,124606257,Разработчик SQL (Отчетность ЦБ РФ),Diasoft,2025-08-28T18:08:53+0300,https://hh.ru/vacancy/124606257,,,
Москва,sql разработчик,124505569,Специалист эксплуатации и технической поддержки ИС (со знанием SQL),РТС-тендер,2025-08-26T16:04:58+0300,https://hh.ru/vacancy/124505569,,,
